7
19
19
35
30
191
195
195
203
203
214
214
24
48
101
102
201
203
7
17
52
60
3
23
14
27
52
81
103
142
153
192
203
247
16
31
97
111
8
27
51
63
35
125
126
129
77
92
3
11
17
42
46
46
101
101
102
102
107
107
109
109
201
201
202
202
13
29
13
15
22
51
52
57
101
102
153
161
