8
11
16
5
6
9
10
5
3
4
19
127
35
3
9
4
7
36
57
2
5
8
195
195
16
17
48
17
60
3
4
6
7
7
9
7
7
19
4
4
7
8
13
4
6
6
9
6
9
10
6
8
8
12
81
31
4
7
10
14
28
34
4
7
7
8
3
4
6
6
7
9
11
15
9
13
16
4
15
2
4
111
111
4
7
13
16
4
4
5
6
63
151
5
7
12
17
125
92
4
5
5
9
16
19
4
5
8
8
46
7
11
4
5
8
21
8
13
5
6
7
10
29
13
16
2
4
7
9
5
5
6
10
5
7
9
11
51
