0.000000000000000000e+00,1.038789119999819377e+00
1.000000000000000000e+00,-1.766062300000157848e+00
2.000000000000000000e+00,-1.765768799999932526e+00
3.000000000000000000e+00,-1.785997219999899244e+00
4.000000000000000000e+00,-2.341154390000156127e+00
5.000000000000000000e+00,-2.646017779999965569e+00
6.000000000000000000e+00,-2.649236169999767299e+00
7.000000000000000000e+00,-2.888030019999860087e+00
8.000000000000000000e+00,-3.044615209999847139e+00
9.000000000000000000e+00,-3.187549910000143427e+00
1.000000000000000000e+01,-3.239264979999916250e+00
1.100000000000000000e+01,-3.293702009999833535e+00
1.200000000000000000e+01,-3.322538670000085403e+00
1.300000000000000000e+01,-3.364513080000051559e+00
1.400000000000000000e+01,-3.378597850000005565e+00
1.500000000000000000e+01,-3.412310459999844170e+00
1.600000000000000000e+01,-3.422517559999960213e+00
1.700000000000000000e+01,-3.447580969999762601e+00
1.800000000000000000e+01,-3.463514070000201173e+00
1.900000000000000000e+01,-3.481841429999803950e+00
2.000000000000000000e+01,-3.488941210000120918e+00
2.100000000000000000e+01,-3.503922700000202894e+00
2.200000000000000000e+01,-3.519037330000173824e+00
2.300000000000000000e+01,-3.532605249999960506e+00
2.400000000000000000e+01,-3.555012750000059896e+00
2.500000000000000000e+01,-3.556466550000095594e+00
2.600000000000000000e+01,-3.573120229999858566e+00
2.700000000000000000e+01,-3.586239509999813890e+00
2.800000000000000000e+01,-3.605546989999766083e+00
2.900000000000000000e+01,-3.629532500000095752e+00
3.000000000000000000e+01,-3.655783109999902081e+00
3.100000000000000000e+01,-3.661131360000126733e+00
3.200000000000000000e+01,-3.686095890000160580e+00
3.300000000000000000e+01,-3.705216519999794400e+00
3.400000000000000000e+01,-3.729692230000182462e+00
3.500000000000000000e+01,-3.735214209999867307e+00
3.600000000000000000e+01,-3.759767510000074253e+00
3.700000000000000000e+01,-3.764425190000110888e+00
3.800000000000000000e+01,-3.788000059999831137e+00
3.900000000000000000e+01,-3.800986039999770583e+00
4.000000000000000000e+01,-3.822953020000113611e+00
4.100000000000000000e+01,-3.829136580000067624e+00
4.200000000000000000e+01,-3.844725360000211367e+00
4.300000000000000000e+01,-3.846867860000202199e+00
4.400000000000000000e+01,-3.862935199999810720e+00
4.500000000000000000e+01,-3.868374659999972209e+00
4.600000000000000000e+01,-3.885368230000040057e+00
4.700000000000000000e+01,-3.892869750000045315e+00
4.800000000000000000e+01,-3.911078499999803171e+00
4.900000000000000000e+01,-3.917862830000103713e+00
5.000000000000000000e+01,-3.936074000000189699e+00
5.100000000000000000e+01,-3.938762979999864910e+00
5.200000000000000000e+01,-3.954575979999845003e+00
5.300000000000000000e+01,-3.955169630000000325e+00
5.400000000000000000e+01,-3.969190960000105406e+00
5.500000000000000000e+01,-3.974325529999987339e+00
5.600000000000000000e+01,-3.989555719999771100e+00
5.700000000000000000e+01,-3.991738019999957032e+00
5.800000000000000000e+01,-4.007315530000141734e+00
5.900000000000000000e+01,-4.010722049999912997e+00
6.000000000000000000e+01,-4.024647350000122970e+00
6.100000000000000000e+01,-4.026144590000058088e+00
6.200000000000000000e+01,-4.039061859999947046e+00
6.300000000000000000e+01,-4.047620349999760947e+00
6.400000000000000000e+01,-4.059550699999817880e+00
6.500000000000000000e+01,-4.073221929999817803e+00
6.600000000000000000e+01,-4.088767929999903572e+00
6.700000000000000000e+01,-4.095758030000069994e+00
6.800000000000000000e+01,-4.110118579999834765e+00
6.900000000000000000e+01,-4.121304979999877105e+00
7.000000000000000000e+01,-4.135031910000179778e+00
7.100000000000000000e+01,-4.141492929999913031e+00
7.200000000000000000e+01,-4.152673179999965214e+00
7.300000000000000000e+01,-4.159731920000012906e+00
7.400000000000000000e+01,-4.172416750000138563e+00
7.500000000000000000e+01,-4.178843809999762016e+00
7.600000000000000000e+01,-4.191657429999850137e+00
7.700000000000000000e+01,-4.204157170000144106e+00
7.800000000000000000e+01,-4.217941100000189181e+00
7.900000000000000000e+01,-4.224739939999835769e+00
8.000000000000000000e+01,-4.238884570000209351e+00
8.100000000000000000e+01,-4.245999239999946440e+00
8.200000000000000000e+01,-4.260689419999835081e+00
8.300000000000000000e+01,-4.268778199999815115e+00
8.400000000000000000e+01,-4.286490779999894585e+00
8.500000000000000000e+01,-4.297963810000055673e+00
8.600000000000000000e+01,-4.313531390000207466e+00
8.700000000000000000e+01,-4.326782449999882374e+00
8.800000000000000000e+01,-4.346187589999772172e+00
8.900000000000000000e+01,-4.358787010000014561e+00
9.000000000000000000e+01,-4.374101979999977630e+00
9.100000000000000000e+01,-4.388064910000139207e+00
9.200000000000000000e+01,-4.411436230000163050e+00
9.300000000000000000e+01,-4.424139220000142814e+00
9.400000000000000000e+01,-4.443980409999767289e+00
9.500000000000000000e+01,-4.450594729999920673e+00
9.600000000000000000e+01,-4.480835700000170618e+00
9.700000000000000000e+01,-4.480619259999912174e+00
9.800000000000000000e+01,-4.488360150000062276e+00
9.900000000000000000e+01,-4.517460999999912019e+00
1.000000000000000000e+02,-4.523115919999781909e+00
1.010000000000000000e+02,-4.555394449999766948e+00
1.020000000000000000e+02,-4.567595569999866711e+00
1.030000000000000000e+02,-4.590451260000008915e+00
1.040000000000000000e+02,-4.625386679999792250e+00
1.050000000000000000e+02,-4.649083509999854869e+00
1.060000000000000000e+02,-4.663280660000054922e+00
1.070000000000000000e+02,-4.681481329999769514e+00
1.080000000000000000e+02,-4.694629170000098384e+00
1.090000000000000000e+02,-4.714411529999779304e+00
1.100000000000000000e+02,-4.728440190000128496e+00
1.110000000000000000e+02,-4.751417980000042007e+00
1.120000000000000000e+02,-4.759418239999831712e+00
1.130000000000000000e+02,-4.780008140000063577e+00
1.140000000000000000e+02,-4.790340959999866755e+00
1.150000000000000000e+02,-4.812781919999906677e+00
1.160000000000000000e+02,-4.830231599999933678e+00
1.170000000000000000e+02,-4.858364570000048843e+00
1.180000000000000000e+02,-4.866806760000145005e+00
1.190000000000000000e+02,-4.892836779999925056e+00
1.200000000000000000e+02,-4.898789150000084192e+00
1.210000000000000000e+02,-4.928269019999788725e+00
1.220000000000000000e+02,-4.936076619999766990e+00
1.230000000000000000e+02,-4.960024330000123882e+00
1.240000000000000000e+02,-4.961141740000130085e+00
1.250000000000000000e+02,-4.986994549999963056e+00
1.260000000000000000e+02,-4.991600519999792596e+00
1.270000000000000000e+02,-5.012286879999919620e+00
1.280000000000000000e+02,-5.021821740000177670e+00
1.290000000000000000e+02,-5.048658140000043204e+00
1.300000000000000000e+02,-5.061215170000195940e+00
1.310000000000000000e+02,-5.092097660000035830e+00
1.320000000000000000e+02,-5.094514230000186217e+00
1.330000000000000000e+02,-5.130098799999814219e+00
1.340000000000000000e+02,-5.138180609999835724e+00
1.350000000000000000e+02,-5.171865929999967193e+00
1.360000000000000000e+02,-5.174861510000027920e+00
1.370000000000000000e+02,-5.202555039999879227e+00
1.380000000000000000e+02,-5.204535819999819068e+00
1.390000000000000000e+02,-5.228384999999889260e+00
1.400000000000000000e+02,-5.232742889999826730e+00
