0.000000000000000000e+00,2.210405939999873226e+00
1.000000000000000000e+00,4.856326300000546325e-01
2.000000000000000000e+00,3.004586100000778970e-01
3.000000000000000000e+00,-6.299679499998092069e-01
4.000000000000000000e+00,-1.840409760000056849e+00
5.000000000000000000e+00,-2.400730490000114514e+00
6.000000000000000000e+00,-2.493113200000152574e+00
7.000000000000000000e+00,-2.697428380000019388e+00
8.000000000000000000e+00,-2.724534469999980502e+00
9.000000000000000000e+00,-2.753098709999903804e+00
1.000000000000000000e+01,-2.950173449999965669e+00
1.100000000000000000e+01,-2.967193429999952059e+00
1.200000000000000000e+01,-3.071169530000133818e+00
1.300000000000000000e+01,-3.080282119999992574e+00
1.400000000000000000e+01,-3.163218610000058106e+00
1.500000000000000000e+01,-3.172238369999831775e+00
1.600000000000000000e+01,-3.184309780000148749e+00
1.700000000000000000e+01,-3.259055640000042331e+00
1.800000000000000000e+01,-3.278989859999910550e+00
1.900000000000000000e+01,-3.329594910000196251e+00
2.000000000000000000e+01,-3.342136589999881835e+00
2.100000000000000000e+01,-3.398608999999851221e+00
2.200000000000000000e+01,-3.410573409999869909e+00
2.300000000000000000e+01,-3.451861579999786045e+00
2.400000000000000000e+01,-3.457000580000112677e+00
2.500000000000000000e+01,-3.493379399999867019e+00
2.600000000000000000e+01,-3.501354439999886381e+00
2.700000000000000000e+01,-3.503970579999986512e+00
2.800000000000000000e+01,-3.537617630000113422e+00
2.900000000000000000e+01,-3.566882680000162509e+00
3.000000000000000000e+01,-3.602933189999930619e+00
3.100000000000000000e+01,-3.619457150000016554e+00
3.200000000000000000e+01,-3.653008010000121430e+00
3.300000000000000000e+01,-3.656951739999840356e+00
3.400000000000000000e+01,-3.660468040000068868e+00
3.500000000000000000e+01,-3.694253069999831496e+00
3.600000000000000000e+01,-3.705599949999850651e+00
3.700000000000000000e+01,-3.736466530000143393e+00
3.800000000000000000e+01,-3.749054500000056578e+00
3.900000000000000000e+01,-3.777800289999959205e+00
4.000000000000000000e+01,-3.781227259999923263e+00
4.100000000000000000e+01,-3.782706510000025446e+00
4.200000000000000000e+01,-3.813958270000057382e+00
4.300000000000000000e+01,-3.828351189999921189e+00
4.400000000000000000e+01,-3.858561200000167446e+00
4.500000000000000000e+01,-3.880939430000125867e+00
4.600000000000000000e+01,-3.912900100000115344e+00
4.700000000000000000e+01,-3.917352359999767941e+00
4.800000000000000000e+01,-3.947646390000045358e+00
4.900000000000000000e+01,-3.962034539999876870e+00
5.000000000000000000e+01,-3.998641159999806405e+00
5.100000000000000000e+01,-3.994813509999858070e+00
5.200000000000000000e+01,-4.007014239999989513e+00
5.300000000000000000e+01,-4.041393189999780589e+00
5.400000000000000000e+01,-4.049607190000187984e+00
5.500000000000000000e+01,-4.084159970000200701e+00
5.600000000000000000e+01,-4.100525670000024547e+00
5.700000000000000000e+01,-4.143643750000137516e+00
5.800000000000000000e+01,-4.148719780000192259e+00
5.900000000000000000e+01,-4.150335039999845321e+00
6.000000000000000000e+01,-4.185830620000160707e+00
6.100000000000000000e+01,-4.189733589999832475e+00
6.200000000000000000e+01,-4.216869599999881757e+00
6.300000000000000000e+01,-4.234679879999930563e+00
6.400000000000000000e+01,-4.275795139999900130e+00
6.500000000000000000e+01,-4.283506169999782287e+00
6.600000000000000000e+01,-4.319757000000208791e+00
6.700000000000000000e+01,-4.321277250000093773e+00
6.800000000000000000e+01,-4.352495189999899594e+00
6.900000000000000000e+01,-4.357607060000191268e+00
7.000000000000000000e+01,-4.389743709999947896e+00
7.100000000000000000e+01,-4.394334969999817986e+00
7.200000000000000000e+01,-4.421527519999926881e+00
7.300000000000000000e+01,-4.422326599999905739e+00
7.400000000000000000e+01,-4.444973269999991317e+00
7.500000000000000000e+01,-4.446226189999833878e+00
7.600000000000000000e+01,-4.470818799999960902e+00
7.700000000000000000e+01,-4.477987249999841879e+00
7.800000000000000000e+01,-4.495927439999832131e+00
7.900000000000000000e+01,-4.509375900000122783e+00
8.000000000000000000e+01,-4.534080049999829498e+00
8.100000000000000000e+01,-4.549769169999763108e+00
8.200000000000000000e+01,-4.571135130000129720e+00
8.300000000000000000e+01,-4.576394409999920754e+00
8.400000000000000000e+01,-4.598436700000092969e+00
8.500000000000000000e+01,-4.612823569999818574e+00
8.600000000000000000e+01,-4.630895839999993768e+00
8.700000000000000000e+01,-4.658555710000200634e+00
8.800000000000000000e+01,-4.681893429999945511e+00
8.900000000000000000e+01,-4.688263510000069800e+00
9.000000000000000000e+01,-4.705780499999946187e+00
9.100000000000000000e+01,-4.715611869999975170e+00
9.200000000000000000e+01,-4.737498129999949015e+00
9.300000000000000000e+01,-4.744690619999801129e+00
9.400000000000000000e+01,-4.765695839999807504e+00
9.500000000000000000e+01,-4.770168590000139375e+00
9.600000000000000000e+01,-4.786857160000181466e+00
9.700000000000000000e+01,-4.798461070000030304e+00
9.800000000000000000e+01,-4.817978160000166099e+00
9.900000000000000000e+01,-4.826729880000129924e+00
1.000000000000000000e+02,-4.848886440000114817e+00
1.010000000000000000e+02,-4.853521099999852595e+00
1.020000000000000000e+02,-4.872413980000146694e+00
1.030000000000000000e+02,-4.879047890000038024e+00
1.040000000000000000e+02,-4.896557980000125099e+00
1.050000000000000000e+02,-4.907938010000179929e+00
1.060000000000000000e+02,-4.930275100000017119e+00
1.070000000000000000e+02,-4.935911330000180897e+00
1.080000000000000000e+02,-4.950540259999797854e+00
1.090000000000000000e+02,-4.965295800000149029e+00
1.100000000000000000e+02,-4.991455219999807014e+00
1.110000000000000000e+02,-5.004349459999957617e+00
1.120000000000000000e+02,-5.026748679999855085e+00
1.130000000000000000e+02,-5.031566959999963728e+00
